count,probability,kl_divergence
"[0, 24, 5, 2, 2, 0]","[0.0, 0.7273, 0.1515, 0.0606, 0.0606, 0.0]",0.08434611758089844
"[0, 0, 0, 0, 0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[10, 7, 1, 0, 0, 3]","[0.4762, 0.3333, 0.0476, 0.0, 0.0, 0.1429]",0.09948770798201796
"[1, 2, 2, 3, 5, 0]","[0.0769, 0.1538, 0.1538, 0.2308, 0.3846, 0.0]",1.1537783873067418
"[2, 0, 0, 0, 0, 10]","[0.1667, 0.0, 0.0, 0.0, 0.0, 0.8333]",0.18236153755041404
"[0, 1, 0, 0, 0, 1]","[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]",0.6931471560640907
"[1, 0, 0, 2, 0, 4]","[0.1429, 0.0, 0.0, 0.2857, 0.0, 0.5714]",0.5596657473889397
"[0, 0, 2, 1, 1, 4]","[0.0, 0.0, 0.25, 0.125, 0.125, 0.5]",0.6931471194695897
"[1, 2, 0, 0, 3, 12]","[0.0556, 0.1111, 0.0, 0.0, 0.1667, 0.6667]",0.4055150465395144
"[0, 0, 0, 0, 1, 1]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5]",0.6931471560640908
"[10, 3, 3, 6, 2, 9]","[0.303, 0.0909, 0.0909, 0.1818, 0.0606, 0.2727]",0.3256842274072036
"[0, 0, 0, 0, 0, 6]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[0, 7, 8, 7, 1, 1]","[0.0, 0.2917, 0.3333, 0.2917, 0.0417, 0.0417]",0.055733793232660034
"[0, 6, 0, 6, 1, 0]","[0.0, 0.4615, 0.0, 0.4615, 0.0769, 0.0]",0.08299345720007716
"[0, 0, 0, 0, 0, 7]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[1, 5, 2, 3, 0, 1]","[0.0833, 0.4167, 0.1667, 0.25, 0.0, 0.0833]",0.38785694311013746
"[1, 0, 0, 1, 0, 3]","[0.2, 0.0, 0.0, 0.2, 0.0, 0.6]",0.5108255823175403
"[1, 0, 0, 0, 0, 3]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.75]",0.2876820513430658
"[0, 13, 9, 0, 3, 0]","[0.0, 0.52, 0.36, 0.0, 0.12, 0.0]",2.3889389000974846
"[9, 3, 0, 1, 1, 4]","[0.5, 0.1667, 0.0, 0.0556, 0.0556, 0.2222]",0.17865661793328783
"[4, 1, 0, 0, 1, 1]","[0.5714, 0.1429, 0.0, 0.0, 0.1429, 0.1429]",0.19803214171075095
"[9, 2, 0, 0, 7, 2]","[0.45, 0.1, 0.0, 0.0, 0.35, 0.1]",3.9265619480330543
"[6, 3, 1, 0, 2, 1]","[0.4615, 0.2308, 0.0769, 0.0, 0.1538, 0.0769]",0.35632486002579006
"[5, 0, 0, 0, 0, 2]","[0.7143, 0.0, 0.0, 0.0, 0.0, 0.2857]",11.291532347808332
"[4, 0, 0, 3, 1, 3]","[0.3636, 0.0, 0.0, 0.2727, 0.0909, 0.2727]",0.14746764460879436
"[3, 3, 0, 5, 0, 2]","[0.2308, 0.2308, 0.0, 0.3846, 0.0, 0.1538]",1.3628936284209858
"[0, 0, 0, 0, 2, 0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",20.723265713606814
"[0, 0, 0, 0, 2, 1]","[0.0, 0.0, 0.0, 0.0, 0.6667, 0.3333]",1.098712265856731
"[4, 2, 0, 1, 0, 1]","[0.5, 0.25, 0.0, 0.125, 0.0, 0.125]",0.04416863797391482
"[5, 1, 0, 0, 5, 7]","[0.2778, 0.0556, 0.0, 0.0, 0.2778, 0.3889]",0.8241381793645413
"[1, 2, 0, 0, 1, 8]","[0.0833, 0.1667, 0.0, 0.0, 0.0833, 0.6667]",3.1418034441519587
"[0, 0, 0, 0, 0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",6.270573425494486
"[1, 0, 0, 0, 0, 1]","[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]",0.6931471560640907
"[0, 0, 0, 0, 2, 2]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5]",0.6931471560640908
"[5, 1, 2, 3, 1, 1]","[0.3846, 0.0769, 0.1538, 0.2308, 0.0769, 0.0769]",0.3420461350504371
"[5, 0, 0, 0, 0, 4]","[0.5556, 0.0, 0.0, 0.0, 0.0, 0.4444]",0.8110301957757267
"[3, 3, 1, 2, 2, 7]","[0.1667, 0.1667, 0.0556, 0.1111, 0.1111, 0.3889]",0.2316839928169137
"[11, 1, 0, 0, 10, 3]","[0.44, 0.04, 0.0, 0.0, 0.4, 0.12]",1.5643832708160463
"[4, 1, 0, 0, 0, 2]","[0.5714, 0.1429, 0.0, 0.0, 0.0, 0.2857]",0.27273308637078314
"[5, 2, 0, 1, 2, 6]","[0.3125, 0.125, 0.0, 0.0625, 0.125, 0.375]",0.02966791057136719
"[7, 4, 1, 6, 1, 3]","[0.3182, 0.1818, 0.0455, 0.2727, 0.0455, 0.1364]",0.12465057174456551
"[9, 1, 0, 5, 1, 1]","[0.5294, 0.0588, 0.0, 0.2941, 0.0588, 0.0588]",1.16479892384416
"[4, 3, 1, 2, 2, 2]","[0.2857, 0.2143, 0.0714, 0.1429, 0.1429, 0.1429]",0.12799654816235465
"[20, 0, 2, 3, 0, 7]","[0.625, 0.0, 0.0625, 0.0938, 0.0, 0.2188]",6.874855363776806
"[0, 0, 0, 0, 0, 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[6, 4, 0, 0, 3, 2]","[0.4, 0.2667, 0.0, 0.0, 0.2, 0.1333]",0.08219768292763581
"[4, 10, 3, 0, 0, 0]","[0.2353, 0.5882, 0.1765, 0.0, 0.0, 0.0]",1.1951697066756448
"[4, 1, 1, 0, 2, 0]","[0.5, 0.125, 0.125, 0.0, 0.25, 0.0]",2.6432295170896323
"[6, 12, 5, 0, 1, 3]","[0.2222, 0.4444, 0.1852, 0.0, 0.037, 0.1111]",0.3149151114179072
"[1, 5, 3, 0, 0, 3]","[0.0833, 0.4167, 0.25, 0.0, 0.0, 0.25]",0.15272649715344422
"[1, 0, 0, 0, 0, 5]","[0.1667, 0.0, 0.0, 0.0, 0.0, 0.8333]",0.18236153755041404
"[8, 0, 0, 0, 2, 0]","[0.8, 0.0, 0.0, 0.0, 0.2, 0.0]",1.7727533649302556
"[8, 4, 4, 1, 1, 3]","[0.381, 0.1905, 0.1905, 0.0476, 0.0476, 0.1429]",0.19591936549777383
"[4, 4, 0, 0, 1, 3]","[0.3333, 0.3333, 0.0, 0.0, 0.0833, 0.25]",2.167530465948957
"[6, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.003953564114358
"[1, 0, 0, 0, 4, 2]","[0.1429, 0.0, 0.0, 0.0, 0.5714, 0.2857]",2.5597204853675986
"[3, 1, 0, 0, 0, 1]","[0.6, 0.2, 0.0, 0.0, 0.0, 0.2]",3.8227655629658694
"[0, 0, 0, 0, 2, 3]","[0.0, 0.0, 0.0, 0.0, 0.4, 0.6]",0.5108256007382209
"[6, 8, 1, 3, 1, 3]","[0.2727, 0.3636, 0.0455, 0.1364, 0.0455, 0.1364]",0.06956122422369779
"[6, 5, 0, 2, 0, 4]","[0.3529, 0.2941, 0.0, 0.1176, 0.0, 0.2353]",0.010718246972206191
"[5, 0, 0, 0, 1, 0]","[0.8333, 0.0, 0.0, 0.0, 0.1667, 0.0]",9.441386297522085
"[3, 3, 0, 1, 0, 0]","[0.4286, 0.4286, 0.0, 0.1429, 0.0, 0.0]",0.16441484861163835
"[0, 0, 0, 0, 0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[7, 0, 0, 0, 2, 5]","[0.5, 0.0, 0.0, 0.0, 0.1429, 0.3571]",6.524140912216567
"[1, 4, 0, 1, 0, 2]","[0.125, 0.5, 0.0, 0.125, 0.0, 0.25]",2.915744402816024
"[5, 0, 0, 2, 5, 2]","[0.3571, 0.0, 0.0, 0.1429, 0.3571, 0.1429]",2.6620330984419605
"[2, 5, 0, 0, 3, 0]","[0.2, 0.5, 0.0, 0.0, 0.3, 0.0]",0.2590267139516239
"[0, 0, 0, 0, 0, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[10, 2, 0, 1, 1, 1]","[0.6667, 0.1333, 0.0, 0.0667, 0.0667, 0.0667]",0.4461350791964558
"[3, 6, 1, 0, 13, 2]","[0.12, 0.24, 0.04, 0.0, 0.52, 0.08]",3.3603239929163213
"[4, 2, 0, 0, 2, 3]","[0.3636, 0.1818, 0.0, 0.0, 0.1818, 0.2727]",1.6445185990234588
"[7, 0, 0, 0, 1, 4]","[0.5833, 0.0, 0.0, 0.0, 0.0833, 0.3333]",4.666009806934418
"[5, 4, 0, 1, 4, 8]","[0.2273, 0.1818, 0.0, 0.0455, 0.1818, 0.3636]",0.21153130369490783
"[0, 0, 0, 0, 0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[0, 1, 0, 3, 0, 7]","[0.0, 0.0909, 0.0, 0.2727, 0.0, 0.6364]",8.761571921763183
"[3, 1, 0, 0, 4, 3]","[0.2727, 0.0909, 0.0, 0.0, 0.3636, 0.2727]",0.5136293807090656
"[3, 1, 0, 1, 2, 2]","[0.3333, 0.1111, 0.0, 0.1111, 0.2222, 0.2222]",0.12785867952677957
"[0, 1, 1, 0, 0, 5]","[0.0, 0.1429, 0.1429, 0.0, 0.0, 0.7143]",8.391424151262628
"[4, 0, 0, 0, 10, 2]","[0.25, 0.0, 0.0, 0.0, 0.625, 0.125]",0.5703205904306781
"[7, 3, 0, 0, 0, 5]","[0.4667, 0.2, 0.0, 0.0, 0.0, 0.3333]",0.0
"[1, 0, 0, 0, 0, 1]","[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]",0.6931471560640907
"[1, 2, 0, 0, 0, 6]","[0.1111, 0.2222, 0.0, 0.0, 0.0, 0.6667]",0.07700865079815802
"[0, 0, 0, 0, 0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[13, 10, 3, 4, 5, 12]","[0.2766, 0.2128, 0.0638, 0.0851, 0.1064, 0.2553]",0.3216059087353057
"[8, 2, 2, 12, 8, 16]","[0.1667, 0.0417, 0.0417, 0.25, 0.1667, 0.3333]",1.3392975592556582
"[2, 0, 0, 1, 0, 1]","[0.5, 0.0, 0.0, 0.25, 0.0, 0.25]",1.3862943118213287
"[4, 2, 12, 25, 11, 13]","[0.0597, 0.0299, 0.1791, 0.3731, 0.1642, 0.194]",1.1339645801091955
"[21, 3, 7, 2, 8, 5]","[0.4565, 0.0652, 0.1522, 0.0435, 0.1739, 0.1087]",0.38058693474184074
"[0, 3, 1, 3, 0, 7]","[0.0, 0.2143, 0.0714, 0.2143, 0.0, 0.5]",8.609352130744403
"[0, 2, 0, 2, 0, 2]","[0.0, 0.3333, 0.0, 0.3333, 0.0, 0.3333]",1.0986122419257416
"[3, 2, 12, 6, 0, 15]","[0.0789, 0.0526, 0.3158, 0.1579, 0.0, 0.3947]",0.9880368918951066
"[0, 0, 1, 2, 2, 3]","[0.0, 0.0, 0.125, 0.25, 0.25, 0.375]",0.9808291891231464
"[4, 0, 0, 0, 2, 8]","[0.2857, 0.0, 0.0, 0.0, 0.1429, 0.5714]",3.9007704356286834
"[0, 0, 0, 3, 0, 4]","[0.0, 0.0, 0.0, 0.4286, 0.0, 0.5714]",0.5596657657610135
"[1, 0, 0, 0, 0, 3]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.75]",0.2876820513430658
"[8, 1, 0, 3, 0, 3]","[0.5333, 0.0667, 0.0, 0.2, 0.0, 0.2]",1.417880501460655
"[6, 4, 1, 0, 3, 5]","[0.3158, 0.2105, 0.0526, 0.0, 0.1579, 0.2632]",1.0823677082636776
"[2, 0, 0, 2, 2, 5]","[0.1818, 0.0, 0.0, 0.1818, 0.1818, 0.4545]",0.07700629575362433
"[6, 2, 0, 0, 1, 5]","[0.4286, 0.1429, 0.0, 0.0, 0.0714, 0.3571]",0.20587877208866362
"[7, 5, 0, 1, 0, 10]","[0.3043, 0.2174, 0.0, 0.0435, 0.0, 0.4348]",0.16043753278206313
"[0, 1, 0, 0, 0, 9]","[0.0, 0.1, 0.0, 0.0, 0.0, 0.9]",0.10536049659923201
"[7, 2, 0, 1, 3, 6]","[0.3684, 0.1053, 0.0, 0.0526, 0.1579, 0.3158]",1.3713401365153468
"[0, 0, 0, 0, 0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[7, 6, 2, 2, 4, 0]","[0.3333, 0.2857, 0.0952, 0.0952, 0.1905, 0.0]",0.5443822941503533
"[4, 0, 0, 0, 6, 6]","[0.25, 0.0, 0.0, 0.0, 0.375, 0.375]",3.403850401109028
"[7, 0, 0, 4, 1, 5]","[0.4118, 0.0, 0.0, 0.2353, 0.0588, 0.2941]",2.131179137740875
"[8, 6, 0, 0, 1, 0]","[0.5333, 0.4, 0.0, 0.0, 0.0667, 0.0]",1.2111459587391005
"[5, 4, 1, 0, 3, 5]","[0.2778, 0.2222, 0.0556, 0.0, 0.1667, 0.2778]",0.30637007973863484
"[5, 2, 0, 3, 4, 2]","[0.3125, 0.125, 0.0, 0.1875, 0.25, 0.125]",0.5374650846648651
"[0, 0, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[0, 0, 2, 4, 1, 1]","[0.0, 0.0, 0.25, 0.5, 0.125, 0.125]",2.0794414662717142
"[2, 7, 0, 1, 7, 14]","[0.0645, 0.2258, 0.0, 0.0323, 0.2258, 0.4516]",0.6394313744143091
"[3, 5, 0, 1, 3, 7]","[0.1579, 0.2632, 0.0, 0.0526, 0.1579, 0.3684]",0.24288406204099028
"[14, 9, 1, 0, 3, 4]","[0.4516, 0.2903, 0.0323, 0.0, 0.0968, 0.129]",0.15212068782696236
"[11, 11, 0, 0, 3, 3]","[0.3929, 0.3929, 0.0, 0.0, 0.1071, 0.1071]",1.9400836535231996
"[8, 6, 0, 0, 2, 5]","[0.381, 0.2857, 0.0, 0.0, 0.0952, 0.2381]",0.05162193461266522
"[1, 0, 0, 0, 4, 3]","[0.125, 0.0, 0.0, 0.0, 0.5, 0.375]",0.9808292077669705
"[10, 5, 0, 0, 6, 3]","[0.4167, 0.2083, 0.0, 0.0, 0.25, 0.125]",0.16712162826013965
"[1, 0, 0, 0, 0, 5]","[0.1667, 0.0, 0.0, 0.0, 0.0, 0.8333]",0.18236153755041404
"[0, 0, 0, 0, 0, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[0, 0, 0, 0, 0, 8]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[0, 0, 0, 0, 0, 7]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[0, 0, 0, 0, 0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[8, 0, 2, 2, 3, 0]","[0.5333, 0.0, 0.1333, 0.1333, 0.2, 0.0]",2.582649222201005
"[5, 4, 0, 2, 0, 4]","[0.3333, 0.2667, 0.0, 0.1333, 0.0, 0.2667]",0.44030021354843674
"[11, 0, 0, 1, 1, 0]","[0.8462, 0.0, 0.0, 0.0769, 0.0769, 0.0]",1.4298151546661837
"[0, 0, 0, 0, 0, 5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[8, 2, 1, 0, 6, 7]","[0.3333, 0.0833, 0.0417, 0.0, 0.25, 0.2917]",2.4472582079849357
"[1, 0, 0, 0, 0, 6]","[0.1429, 0.0, 0.0, 0.0, 0.0, 0.8571]",0.15420066136191596
"[4, 1, 0, 0, 1, 4]","[0.4, 0.1, 0.0, 0.0, 0.1, 0.4]",0.05232481371797118
"[5, 2, 0, 0, 3, 3]","[0.3846, 0.1538, 0.0, 0.0, 0.2308, 0.2308]",0.08863588961846539
"[5, 4, 0, 2, 4, 6]","[0.2381, 0.1905, 0.0, 0.0952, 0.1905, 0.2857]",0.5685063894966231
"[0, 0, 0, 0, 0, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[0, 0, 0, 0, 0, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[5, 1, 0, 0, 2, 3]","[0.4545, 0.0909, 0.0, 0.0, 0.1818, 0.2727]",0.3781117512427452
"[15, 9, 1, 0, 0, 5]","[0.5, 0.3, 0.0333, 0.0, 0.0, 0.1667]",0.14200530991814514
"[3, 0, 0, 0, 5, 2]","[0.3, 0.0, 0.0, 0.0, 0.5, 0.2]",3.686976112296869
"[2, 1, 0, 0, 0, 3]","[0.3333, 0.1667, 0.0, 0.0, 0.0, 0.5]",0.6931471375379497
"[0, 0, 0, 0, 0, 2]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[5, 0, 1, 0, 1, 6]","[0.3846, 0.0, 0.0769, 0.0, 0.0769, 0.4615]",2.829126551401841
"[1, 5, 0, 0, 1, 2]","[0.1111, 0.5556, 0.0, 0.0, 0.1111, 0.2222]",1.5041773335678288
"[9, 1, 1, 0, 3, 6]","[0.45, 0.05, 0.05, 0.0, 0.15, 0.3]",1.11595698931505
"[0, 0, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[5, 6, 0, 0, 1, 5]","[0.2941, 0.3529, 0.0, 0.0, 0.0588, 0.2941]",0.2451065255193902
"[8, 6, 4, 3, 5, 1]","[0.2963, 0.2222, 0.1481, 0.1111, 0.1852, 0.037]",0.3454322177616768
"[0, 0, 0, 0, 5, 7]","[0.0, 0.0, 0.0, 0.0, 0.4167, 0.5833]",0.5390536219650162
"[6, 4, 0, 0, 5, 3]","[0.3333, 0.2222, 0.0, 0.0, 0.2778, 0.1667]",2.0975535547342394
"[3, 2, 1, 3, 4, 6]","[0.1579, 0.1053, 0.0526, 0.1579, 0.2105, 0.3158]",0.4389240882490374
"[11, 2, 0, 0, 2, 2]","[0.6471, 0.1176, 0.0, 0.0, 0.1176, 0.1176]",1.1590908463053187
"[0, 0, 0, 0, 0, 7]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[4, 3, 0, 1, 0, 2]","[0.4, 0.3, 0.0, 0.1, 0.0, 0.2]",0.0980829241293417
"[13, 3, 0, 1, 1, 0]","[0.7222, 0.1667, 0.0, 0.0556, 0.0556, 0.0]",1.419550748175094
"[1, 4, 0, 0, 2, 5]","[0.0833, 0.3333, 0.0, 0.0, 0.1667, 0.4167]",1.608720410934767
"[2, 1, 0, 0, 0, 10]","[0.1538, 0.0769, 0.0, 0.0, 0.0, 0.7692]",0.3471659258906713
"[0, 0, 0, 0, 1, 4]","[0.0, 0.0, 0.0, 0.0, 0.2, 0.8]",0.22314353083466418
"[11, 4, 0, 1, 0, 2]","[0.6111, 0.2222, 0.0, 0.0556, 0.0, 0.1111]",0.09665254108797872
"[0, 0, 0, 6, 0, 8]","[0.0, 0.0, 0.0, 0.4286, 0.0, 0.5714]",0.5596657657610135
"[9, 7, 3, 0, 0, 1]","[0.45, 0.35, 0.15, 0.0, 0.0, 0.05]",0.0655462858598863
"[3, 3, 0, 2, 2, 7]","[0.1765, 0.1765, 0.0, 0.1176, 0.1176, 0.4118]",0.457610242387852
"[15, 5, 2, 0, 1, 4]","[0.5556, 0.1852, 0.0741, 0.0, 0.037, 0.1481]",0.20226027198111554
"[4, 16, 1, 0, 3, 4]","[0.1429, 0.5714, 0.0357, 0.0, 0.1071, 0.1429]",0.13070026945970092
"[12, 1, 0, 0, 5, 5]","[0.5217, 0.0435, 0.0, 0.0, 0.2174, 0.2174]",0.2312898741411868
"[8, 5, 0, 0, 0, 9]","[0.3636, 0.2273, 0.0, 0.0, 0.0, 0.4091]",0.017936998144717234
"[6, 6, 0, 0, 1, 1]","[0.4286, 0.4286, 0.0, 0.0, 0.0714, 0.0714]",0.07704198913279235
"[10, 7, 0, 0, 2, 4]","[0.4348, 0.3043, 0.0, 0.0, 0.087, 0.1739]",3.1579006212576894
"[4, 2, 0, 0, 4, 6]","[0.25, 0.125, 0.0, 0.0, 0.25, 0.375]",1.2220612617038384
"[0, 0, 0, 1, 0, 1]","[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]",0.6931471560640908
"[4, 2, 4, 1, 0, 3]","[0.2857, 0.1429, 0.2857, 0.0714, 0.0, 0.2143]",2.955770204533552
"[1, 0, 0, 1, 3, 5]","[0.1, 0.0, 0.0, 0.1, 0.3, 0.5]",0.10045457689684698
"[4, 0, 0, 5, 3, 2]","[0.2857, 0.0, 0.0, 0.3571, 0.2143, 0.1429]",0.09811913240610666
"[0, 0, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[1, 3, 0, 0, 5, 3]","[0.0833, 0.25, 0.0, 0.0, 0.4167, 0.25]",3.1467161792855474
"[2, 0, 2, 0, 6, 4]","[0.1429, 0.0, 0.1429, 0.0, 0.4286, 0.2857]",8.459995482794227
"[0, 0, 0, 0, 0, 6]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[3, 4, 0, 1, 1, 2]","[0.2727, 0.3636, 0.0, 0.0909, 0.0909, 0.1818]",0.35822018549028656
"[2, 0, 0, 4, 0, 1]","[0.2857, 0.0, 0.0, 0.5714, 0.0, 0.1429]",5.463707629524306
"[1, 0, 0, 0, 0, 1]","[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]",0.6931471560640907
"[1, 3, 0, 3, 1, 3]","[0.0909, 0.2727, 0.0, 0.2727, 0.0909, 0.2727]",0.030890733659641775
"[0, 4, 0, 1, 6, 8]","[0.0, 0.2105, 0.0, 0.0526, 0.3158, 0.4211]",1.8967527129074702
"[3, 0, 0, 2, 2, 0]","[0.4286, 0.0, 0.0, 0.2857, 0.2857, 0.0]",2.5839678703118354
"[0, 0, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[17, 1, 0, 0, 0, 1]","[0.8947, 0.0526, 0.0, 0.0, 0.0, 0.0526]",0.14886395459363178
"[0, 0, 0, 0, 0, 3]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[0, 0, 0, 0, 0, 6]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.0
"[7, 4, 0, 1, 0, 4]","[0.4375, 0.25, 0.0, 0.0625, 0.0, 0.25]",0.012825307603592823
"[1, 3, 0, 4, 3, 9]","[0.05, 0.15, 0.0, 0.2, 0.15, 0.45]",0.3039289106547875
"[14, 8, 0, 0, 9, 0]","[0.4516, 0.2581, 0.0, 0.0, 0.2903, 0.0]",0.07727666448663992
"[0, 0, 0, 2, 2, 2]","[0.0, 0.0, 0.0, 0.3333, 0.3333, 0.3333]",1.0986122419257416
"[0, 0, 1, 0, 0, 3]","[0.0, 0.0, 0.25, 0.0, 0.0, 0.75]",0.2876820513430658
"[0, 0, 0, 0, 2, 2]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5]",0.6931471560640908
"[4, 1, 0, 3, 2, 5]","[0.2667, 0.0667, 0.0, 0.2, 0.1333, 0.3333]",0.5802906105396897
"[0, 0, 0, 0, 3, 4]","[0.0, 0.0, 0.0, 0.0, 0.4286, 0.5714]",0.5596657657610135
"[1, 3, 1, 0, 2, 3]","[0.1, 0.3, 0.1, 0.0, 0.2, 0.3]",2.205631535987961
"[0, 0, 0, 0, 1, 2]","[0.0, 0.0, 0.0, 0.0, 0.3333, 0.6667]",0.4054150872065689
"[0, 0, 0, 0, 3, 2]","[0.0, 0.0, 0.0, 0.0, 0.6, 0.4]",0.9162907055802614
"[1, 0, 1, 0, 0, 1]","[0.3333, 0.0, 0.3333, 0.0, 0.0, 0.3333]",1.0986122419257416
"[2, 0, 0, 5, 1, 10]","[0.1111, 0.0, 0.0, 0.2778, 0.0556, 0.5556]",3.1089678618018817
"[4, 4, 3, 4, 3, 8]","[0.1538, 0.1538, 0.1154, 0.1538, 0.1154, 0.3077]",0.3132725325795566
"[2, 0, 0, 1, 0, 1]","[0.5, 0.0, 0.0, 0.25, 0.0, 0.25]",1.3862943118213287
"[2, 0, 0, 0, 0, 3]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.6]",0.5108256007382208
"[17, 2, 1, 0, 3, 1]","[0.7083, 0.0833, 0.0417, 0.0, 0.125, 0.0417]",0.8774358109334821
"[12, 3, 0, 0, 2, 4]","[0.5714, 0.1429, 0.0, 0.0, 0.0952, 0.1905]",0.15684738135979248
"[6, 0, 0, 1, 2, 2]","[0.5455, 0.0, 0.0, 0.0909, 0.1818, 0.1818]",3.457548325333562
"[12, 2, 0, 2, 1, 1]","[0.6667, 0.1111, 0.0, 0.1111, 0.0556, 0.0556]",0.1917149241961593
"[13, 2, 4, 0, 1, 1]","[0.619, 0.0952, 0.1905, 0.0, 0.0476, 0.0476]",0.11903044046630806
"[2, 6, 1, 1, 6, 7]","[0.087, 0.2609, 0.0435, 0.0435, 0.2609, 0.3043]",0.7023698668630232
"[3, 4, 0, 2, 3, 3]","[0.2, 0.2667, 0.0, 0.1333, 0.2, 0.2]",0.6050855026976714
"[0, 2, 0, 0, 2, 0]","[0.0, 0.5, 0.0, 0.0, 0.5, 0.0]",20.723265694269845
"[6, 1, 3, 1, 4, 1]","[0.375, 0.0625, 0.1875, 0.0625, 0.25, 0.0625]",0.2599301719497214
"[2, 0, 0, 0, 1, 1]","[0.5, 0.0, 0.0, 0.0, 0.25, 0.25]",1.3862943118213287
"[2, 2, 0, 2, 2, 1]","[0.2222, 0.2222, 0.0, 0.2222, 0.2222, 0.1111]",0.05813868200392748
"[5, 4, 1, 0, 4, 2]","[0.3125, 0.25, 0.0625, 0.0, 0.25, 0.125]",0.20632025349794694
"[9, 11, 1, 0, 3, 7]","[0.2903, 0.3548, 0.0323, 0.0, 0.0968, 0.2258]",0.2693786937980991
"[7, 7, 1, 4, 11, 6]","[0.1944, 0.1944, 0.0278, 0.1111, 0.3056, 0.1667]",0.5263944236194759
"[2, 0, 0, 0, 0, 2]","[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]",0.6931471560640907
"[4, 0, 0, 0, 0, 4]","[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]",0.6931471560640907
"[3, 0, 0, 3, 0, 2]","[0.375, 0.0, 0.0, 0.375, 0.0, 0.25]",1.3862943117035458
"[4, 0, 0, 6, 7, 3]","[0.2, 0.0, 0.0, 0.3, 0.35, 0.15]",0.39708001807524873
"[1, 0, 0, 0, 0, 7]","[0.125, 0.0, 0.0, 0.0, 0.0, 0.875]",0.1335313731701844
"[1, 3, 3, 1, 4, 5]","[0.0588, 0.1765, 0.1765, 0.0588, 0.2353, 0.2941]",1.0073924036800195
"[9, 1, 1, 14, 6, 5]","[0.25, 0.0278, 0.0278, 0.3889, 0.1667, 0.1389]",0.4057127844321053
"[6, 9, 5, 4, 7, 3]","[0.1765, 0.2647, 0.1471, 0.1176, 0.2059, 0.0882]",0.09704460473590505
"[3, 16, 7, 3, 0, 0]","[0.1034, 0.5517, 0.2414, 0.1034, 0.0, 0.0]",0.9296131868276338
"[2, 10, 5, 0, 2, 3]","[0.0909, 0.4545, 0.2273, 0.0, 0.0909, 0.1364]",2.922189913597461
"[21, 12, 10, 11, 2, 2]","[0.3621, 0.2069, 0.1724, 0.1897, 0.0345, 0.0345]",0.20855648132715066
"[8, 7, 6, 6, 4, 22]","[0.1509, 0.1321, 0.1132, 0.1132, 0.0755, 0.4151]",1.1082103043673843
