diary,emotion
사실 하늘을 나는 것은 어릴 때부터 내가 바라 오던 것이었다. '초능력을 하나 갖게 된다면 어떤 것이 제일 좋을까?'라고 스스로에게 질문할 때마다 나는 늘 '하늘을 날고싶어!'라고 곧바로 대답했으니 말이다. 하늘을 난다고 해서 부와 명예와 같은 세속적 가치를 얻을 수는 없겠지만 오히려 그러한 점에서 내겐 몽상과 낭만의 극치처럼 여겨졌다.,0
미래를 향한 꿈보다는 추억할 일들이 많은 삶,0
그 큰 틀 속에서 그 행복을 _아 열심히 살았구나,0
아쉽게도 아직 그 정도의 사람은 못 만났지만 생각난 김에 다시 다짐을 한다.,0
그땐 너무 어려서 근육통이라는 것도 몰라서 그렇게 한참 뛰어놀고 나서,0
하 근데 리옹역에서 만난 그사람이 자꾸 생각난다..,0
차라리 그때가 더 나은것 같다는 생각이 든다,0
나를 낳은 건 엄마지만 나를 만든 건 할머니시다. 방이 너무 어두워서 잠이 쉽사리 오지 않을 때 나는 아직도 속삭인다.,0
10년도 더 된 일이지만 우리가 처음 만났던  그 날. 너는 기억하지 못하는 그 날. 나는 아직도 생생하게 기억하고 있어. 긴 생머리에 머리띠를 하고 해맑은 웃음소리를 내며 웃던 여자아이. 내가 몇번이나 말하지만 난 네 웃음소리 참 좋아. 나는 그렇게 웃으라고 해도 웃을 수가 없으니까. 대체 어떻게하면 그렇게 웃을 수 있는건지 아직도 의문이야. 그리고 이제 네가 기억하는 우리의 첫만남이자 가장 돌아가고 싶은 초등학교 6학년. 나는 너를 보자마자 알아차렸었어. 내가 사람얼굴을 구분 못하고 몰라보는데도 불구하고 네 어렸을 때랑 똑같은 웃음소리가 너를 알아보는데 한 몫  단단히 했지. 그 덕분일까 너랑 나는 빠른 속도로 친해지며 같이 밥을 먹고 노래를 부르고 몇시간 동안 끊임없이 수다를 떨고 지금 생각하면 정말 별 특이할거 없는 소소한 일상이었는데 어른이 된 지금 돌이켜 생각하니 그 소소함 이 가당 큰 행복이었구나 느껴. 내가 평균보다 빠른 사회생활에 많이 힘들어서 더욱 그렇게 생각하는 건지 몰라도 그 때가 참 좋았었는데. 여전히 그 때 추억을 꺼내서 대화하면 우리 엄청 좋아하잖아. 왜 그렇게 좋아하는지 원....,0
누군가와 다시 깊은 관계를 맺을 수 있을까? 과거를 과거로 두고 현재를 살아가게 될 수 있을까? 너를 잊을 수 있을까.,0
그때는 모르는데 왜 항상 시간이 지나면 후회하는 것을까 ?,0
"아무렇지 않은 듯 지내다가도 어느날 갑자기 빈자리를 깨닫는 순간,",0
내편들이 다 돌아설때까지?,0
그리고 지나온 날의 깊은 후회도 할 줄 아는 그런 나이.... 하지만 아직이란 단어와 이제라는 단어로 꿈 꿀 수 있는 나이이기도 하다. 그런 나이의 나여서 어른이 되어 가는구나 느끼는 요즘이기도... 이미 지나 온 시간들을 되돌릴 순 없지만 더 잘 열심히 살아야겠다 다짐도 해본다. 시간이 흘러서겠지 이렇게 하나 둘 씩 느끼며 살아가는 거겠지 또 나이가 들며 나에게 기회를 주는 일도 많아졌다 일을 많이 해야 하는 날이라면 며칠전 즈음부터는 내게 시간도 많이주고 에너지 쌓아두며 앞일을 더 잘해내기 위한 나를 사랑하는 그런 시간들,0
졸업식 전날 이런추억들이 많이 떠올라서 새벽까지 못잤다,0
그러면 그날 밤 꿈에 반드시 네가 찾아오더라.,0
왜 매일 잡고 있는 서로의 손을 놓는지 나를 사랑하지 않는다는 것은 아니라는 말들이 늘 의구심 가득하게 해,0
"초중고등학교때 반장선거가 기억난다. 사실 반장이 무슨 일을 할 수 있겠나. 지원금을 받아와서 우리반을 잘살게 하는것도 아닐테고, 모두를 행복하게 해줄 방법도 없다. 그렇다. 뭘 하고 싶어서 반장을 하기보단, 명예를 얻고 싶어서 하는것이 태반이었다. 국회의원 또한 특별한 능력이 있어서라기 보단, 국회의원이란 뺏지가 달고 싶어서 하고 싶어하는 이들이 태반일것이다.",0
지금 이글을 쓰느 순간도 지나고 보면 추억으로 남을것이고 10년뒤 이글을 다시보게 된다면 그때는 어떤기분이 들까?,0
얼마만큼의 시간이 지나야 되는걸까,0
오늘의 꿈 이야기이다.  꿈 속에서 나는 사촌들과 같은 대학을 다니고 있었다.(지금은 설이나 추석 때에 인사조차 하지 않는 사이지만 무의식의 나는 아직 어릴적처럼 그 친구들과 친한 관계를 자주 상상하는 것 같다.) 그리고 내겐 새로운 친구가 생겼다. 오늘의 꿈 이야기를 이렇게 기록해야지 생각하게 된 건 이 친구때문이다.,0
어디에 있을지 모를 엄마의 심장에 전달 되었으면 좋으련만,0
다른 사람들은 나를 어떻게 기억하고 있을까. 그 모습이 진짜 나일까 그럼 나는 나를 아는 사람의 수만큼 많은 걸까. 내가 기억하는 나는 누구인가.,0
"나는 시골에서 태어나 시골에서 유년시절을 보냈다. 짧았지만 그곳에서의 기억을 잊은 적은 거의 없다. 그만큼 강렬하고 따뜻했다. 지금도 이따금 시골에 내려가 할머니, 할아버지와 셋이 지내다 오곤 한다. 그럴수록 이 작은 마을에서의 삶이 더욱 간절해진다.",0
갑자기 어릴때가 좋다던 어른들 말씀이 생각났다. 정말.,0
"겨울 방학. 개강을 한 달 정도 앞두고 계획하고 고대하던 강릉 여행을 다녀왔다. 강릉 여행은 이번이 두 번째인데, 저번에 당일치기로 다녀왔던 아쉬움을 잊을 수가 없어서 다시 강릉으로 계획을 잡았다. 밤바다도 보고 싶은 마음도 있어 많은 여행지 중에 강릉으로 골랐다. 여행의 시작은 우여곡절이 많았다. 실수로 버스를 익일자로 예매해서 새로 티켓을 끊어야만 했다. 환불하고 새 티켓을 구매하는 것조차도 여행의 재미인 것 같아서 즐거웠다. 강릉에 도착해서는 곧바로 초당순두부마을로 향해서 짬뽕순두부전골을 먹었다. 순두부마을에서 빼놓을 수 없는 순두부젤라또를 먹으며 허난설헌 생가터로 향했다. 원래 이런 곳은 잘 안 가는데 매번 먹고 숙소에서 쉬는 여행만 할 수는 없다는 생각에 이번 여행은 걷는 계획을 꽤 많이 넣었다. 허난설헌 생가터를 따라 걷다 보면 강릉 바우길이 나온다. 강릉 바우길의 끝은 경포호와 이어져서 경포호까지 볼 수 있었다. 억새가 즐비한 경포호를 따라 걷다가 몸을 녹이려고 근처에 있는 카페로 들어가 휴식을 취했다. 잠시 재충전의 시간을 갖고 다시 출발한 곳이 강릉에서 유명한 빵을 파는 곳이었다. 기다리지 않고 곧바로 구매했고, 저녁으로 먹을 꼬막무침과 육회무침을 사서 숙소로 돌아왔다. 저녁까지 배부르게 먹고 따뜻한 곳에서 몸을 녹이고 침대에 누워 있으니 무릉도원이 따로 없었다. 그러니 잠이 오는 것도 당연한 일이었다. 눈을 감았다가 떴다고 생각했는데 친구와 나 모두 잠들었는지 밤 열 시가 다 되어갔다. 밤바다를 보러 갈지 말지 고민하다가 처음 강릉을 선택한 이유를 잊지 말자며 안목해변으로 출발했다. 안목해변은 추워서인지, 늦어서인지 아무도 없었다. 바다를 독점한 기분으로 한참 동안 바다를 누비고 다녔다. 카메라에, 내 눈에 바다의 모습을 담으려고 노력했다. 귀가 떨어질 것 같은 기분이 들 때 쯤에 다시 숙소로 돌아왔다. 여행의 끝은 언제나 야식이어야 한다며 피자를 시켜서 나눠먹고, 피곤한 몸을 이끌어 잘 준비를 끝마쳤다. 잘 준비를 마치고 나면 침대에 누워 시답잖은 얘기를 나누다가 다음 날의 계획을 생각하며 눈을 감았다. 초등학교 때 일기를 쓰면 보람찬 하루였다는 말을 꽤 많이 썼던 것 같은데 이번에는 그 말의 의미까지 확실하게 달성해 이 말을 마무리 문장으로 쓸 수 있을 것 같다. 보람찬 하루였다, 오늘은.",0
"가까워지고 싶은 친구가 있다. 아니, 여럿이 있었다. 하지만 그들은 이유가 무엇인지 나를 멀게 생각한다. 그래서 나 또한 그들을 놓아주었다.",0
그래서 그냥... 네가 생각나면 나는대로 안나면 안나는대로 내버려두자... 했더니,0
그 당시에는 다시는 겪고 싶지 않다고 생각했는데 시간이 많이 흘렀는지 지금의 난 그때를 그리워하고 있다.,0
아련하게 서서히,0
순간 잘못된 선택 이였다는걸 뉘우치고 아이들의 엄마로 돌아와만 준다면  따뜻한 가정이  될텐데,0
"그래도 나쁘지 않았다. 소중히 하려고 노력했다. 커다랗게 울리는 음악 소리, 작은 효과음, 화면 가득 차는 배우들의 얼굴, 내가 좋아했던 것들, 미처 내가 놓쳤을 것들.",0
"과거에 내가 다른 선택을 했더라면, 현재는 더 낫지 않았을까? 하는 미련에 대해",0
"어설프게 사랑했던 친구도 내 사랑의 서사 한켠에 자리 잡을 것이고, 그 친구의 서사 한켠에도 내가 남길 바란다. 처음 봤을때부터 눈길을 뺏겨서 어쩔줄 몰랐다. 학원에 갈 때마다 그 애를 만날까 아닐까 설_고, 항상 지각하던 그 애를 눈과 귀로 쫓느라 바빴다. 담배를 필 때, 쉬는 시간, 학원이 끝났을 때 그 애를 마주치려고 무던히 노력했던 어설픈 시간들은 내 다음 사랑을 풍부하게 만들겠지.",0
"아주 긴 꿈을 꾼 것만 같다. 너무나 생생하고 행복해서 영원히 깨고 싶지 않은 그런 꿈. 이 달콤한 한 여름 밤의 꿈에서 깨기 전, 마지막으로 지난 2주 동안의 추억을 되새겨 보려 한다.",0
쌓이기도 전에 비로 변해버렸다.,0
놀고 싶었는데 플라잉볼,0
"요즘 글을 쓰고 싶은 생각이 듭니다. 딱히 쓰고 싶은 게 있느냐 하면 그건 아니지만...중학생 무렵에는 쓰고 싶은 게 많았던 건지, 그냥 썼던 건지, 많이도 썼는데...그때가 더 좋은 것 같아요. 결과물이 남의 눈에 어떻게 보이든, 그것이 만들어진 과정이 어떻든, 자신이 생각한 걸 아웃풋한다는 건 상당한 용기가 필요하다고 요즘 느끼고 있어요. 그때는 용기의 원천이 무지였지만...ㅋㅋ",0
"기회가 되면, 또다시 쿠알라룸푸르의 그 완탕면을 먹어보고 싶다.",0
그렇게 영화를 총 네 번 극장에서 보았는데 다 달랐다. 조금씩 다르게 새로운 면이 보였다.,0
쌓이기도 전에 비로 변해버렸다.,0
"화면이 너무 밝거나 너무 어두워 자막이 잘 보이지 않아도, 주인공의 얼굴이 너무 작게 비추어지더라도 그저 행복해 하는 사람들만이 가득했다.",0
"매 년 연말이 되면 무슨 생각을 했었지? 그때의 기분은 비교적 선명한데 말이다. 음, 올해는 무얼 했었지 또 한 해가 갔구나 나는 어떤 사람인가 어떤 사람으로서 살고 있는가. 다른 친구들은, 주변 사람들은 어떠한지 돌아보기도 하고. 한 해의 끝이란 것도 사실은 인간이 정해놓은 지구의 한 바퀴일 뿐인데. 그냥 그것을 생각하며 시원섭섭함을 떠올리는 내가 웃기게 느껴지기도 한다.",0
행복이라는 인생의 큰 들을 짜놓고서,0
오래 살았으면 좋겠다,0
순간 잘못된 선택 이였다는걸 뉘우치고 아이들의 엄마로 돌아와만 준다면  따뜻한 가정이  될텐데,0
있지 나는 요즘 다 거짓말 같다는 생각이 들어 모든 시간들이.,0
요즈음 엄마가 회사 일 때문에 바쁘셔서 밥을 못 챙겨 주신다. 나는 밥과 반찬을 잘하지 못해서 매일 라면을 끓여 먹거나 누나와 함께 돈을 모아 치킨을 시켜 먹는다. 슬프지만 어쩔 수 없다. 엄마가 바쁜 건 정말 오랜만의 일이라 이해해 줘야 한다. 힘들고 배고프지만 누나가 맛있는 반찬을 해 줄 때가 있어서 버틸 수 있다. 하지만 가끔씩 엄마가 해 줬던 맛있는 김치찌개의 맛이 그립다. 누나는 자기가 좋아하는 고기 반찬만 해 준다.,0
"지난 주엔 한 13년도 쯤 알고지내던 지인을 한 2년? 3년만에 만나서 밥도 먹고 얘기도 했다. 내심 그 공백기간 만큼 그 분이 무척 반갑게 느껴졌었는데, 역시나 나 답게 그 기분을 그렇게 많이 표현하진 못한 듯. 이런저런 얘길 나누면서 머리 한구석으론, 이 분을 처음 만났던 그때와 난 얼마나 많이 달라졌지, 그때부터 지금까지 이어져 온 삶은 이렇게 흘러서 또 어디로 갈까. 하는 생각을 했던 것 같기도 하다. 하지만 그게 예전처럼 불안과 막연한 두려움을 들여다보는 일은 아니었다.",0
나는 할머니가 너무너무 보고싶다.,0
"코로나가 하루 빨리 종식되어서 봄꽃사러 오시는 손님이  많이 오셨으면 좋겠다,",0
엄마 이제는 맘 편히 하시고 싶은 것 맘껏 하시게 지금 세상에 다시 오셔요.,0
10년도 더 된 일이지만 우리가 처음 만났던  그 날. 너는 기억하지 못하는 그 날. 나는 아직도 생생하게 기억하고 있어. 긴 생머리에 머리띠를 하고 해맑은 웃음소리를 내며 웃던 여자아이. 내가 몇번이나 말하지만 난 네 웃음소리 참 좋아. 나는 그렇게 웃으라고 해도 웃을 수가 없으니까. 대체 어떻게하면 그렇게 웃을 수 있는건지 아직도 의문이야. 그리고 이제 네가 기억하는 우리의 첫만남이자 가장 돌아가고 싶은 초등학교 6학년. 나는 너를 보자마자 알아차렸었어. 내가 사람얼굴을 구분 못하고 몰라보는데도 불구하고 네 어렸을 때랑 똑같은 웃음소리가 너를 알아보는데 한 몫  단단히 했지. 그 덕분일까 너랑 나는 빠른 속도로 친해지며 같이 밥을 먹고 노래를 부르고 몇시간 동안 끊임없이 수다를 떨고 지금 생각하면 정말 별 특이할거 없는 소소한 일상이었는데 어른이 된 지금 돌이켜 생각하니 그 소소함 이 가당 큰 행복이었구나 느껴. 내가 평균보다 빠른 사회생활에 많이 힘들어서 더욱 그렇게 생각하는 건지 몰라도 그 때가 참 좋았었는데. 여전히 그 때 추억을 꺼내서 대화하면 우리 엄청 좋아하잖아. 왜 그렇게 좋아하는지 원....,0
