lyric,Emotion
너도 아는 그런 맘인 거야,0
Without it 그토록 원해왔던 건,0
헤어짐을 향한 막연한 항해 한땐 목숨 같던 나의 사랑도,0
그대가 오늘도 맘속에 숨어 있어,0
숨을 참는다,0
주문에 걸린 것처럼,0
한참을 멍하니 서서 바보처럼,0
마지막이란 걸 알 수가 있었어,0
But I still wear a letter R charm on my bracelet,0
홀로 사랑의 발자취를 따라가며 애쓰다,0
어린왕자 Your melody 찾아 떠날래 Far away,0
시간 지나면 혹시 나를 봐줄까,0
나 문득 그리워 진 건 그댈 볼 수 없음에,0
아니 사실 말이야 난 그때가 너무나 그리워서,0
떠날 때 아름답게 떠나시면 나는 어떻게 잊어야 돼요,0
언제부턴가 가끔 너와 마주칠 때마다 한참을 머뭇거린 어설픈 손 인사만,0
내 마지막 사랑은 돌아선 너에게 주고 싶어서,0
너의 말투 너의 냄새 너의 모든게 생각이나 후회만 남았나봐,0
내사랑 기대조차 버겁다,0
어쩌면 너도 어쩌면 나와 같은 바램들로 그리워할까,0
우연히 마주침을 바란 적도 있어,0
Oh when will I know?,0
I know you wish me well,0
You you remember me,0
별거 아닌 잔소리가 사실 제일 그리워,0
그리움 멈추는 게 나는 좋아요,0
옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
기다릴게 나 달려와줘 너 달려갈게 나 기다려줘 너,0
"""Pray the Lord your soul to keep""",0
알고 있잖아,0
네게 전화걸까 말까 고민하는 나,0
너의 마음에 문을 두드릴게,0
지나가자 못 봤던 것처럼,0
너는 내게 미루고 나 역시 네게 미루는 갈 곳을 잃은,0
늦어버린 거겠지,0
감긴 네 눈동자 숨소리 사이로 보여,0
야야 조금 늦게 너를 보낼래,0
가끔 생각날 테니 그렇게 내게 전부였던 그대를,0
"""Too late to turn around""",0
넌 이런 내 마음을 아는지 아님 눈치가 없는 건지,0
이미 정해진 그대가 아닐까,0
두 손을 모아 보네,0
우리 서로 멀리 돌아온 만큼 널 사랑하고 싶은데,0
이렇게 아무 의미가 없는 후회만 하다 초라한 추억에 기대본다,0
U HOO HOO HOO U HOO HOO HOO,0
"""Only want what’s best for you",0
쉴 틈 없이 네가 생각나서,0
한참을 멍하니 서서 바보처럼,0
옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
창밖을 바라보다 네 생각이나,0
Been always on my mind 널 내안에,0
사랑한다는 한마디도 못하고 바보처럼 네 곁을 서성이다가,0
You are under me and mine,0
Take me back back back back,0
"""And I know you for a long time""",0
"""Let\'s sit in my car 오늘은 떠나자""",0
낡은 책 페이지 한장에 어김없이 다가와 가지런히 개어놓은 내 마음을 어질러 되돌려 달라,0
내사랑 기대조차 버겁다,0
But now you need me so badly,0
쉴 틈 없이 네가 생각나서,0
낡은 하모니카 손에 익은 기타 Your melody (나는 떠날래),0
그 모습 그대로 그대로 그대로 내가 처음 만났던 그녀는 그대로,0
But I still hold onto the ghost of you,0
"""난 널 앞에 두고 I can't wait""",0
너를 그리워하다 하루가 다 지났어,0
"""You\'ll learn one day I\'m one in a million""",0
이 길끝에 니가 있음 얼마나좋을까,0
네게 전화걸까 말까 고민하는 나,0
"""When you dream of me""",0
봄이 지나는 길을 따라서,0
너는 내게 미루고 나 역시 네게 미루는 갈 곳을 잃은,0
숨을 참는다,0
짙어져 가 내게 다가왔던 너의 모든 순간들 모두,0
나 언젠간 그 사람에게도 잊혀질까요,0
"""Too late to turn around""",0
벌써 2년이 지났지,0
가끔 보고 싶어도 그리움 꾹꾹 담고서,0
내가 뱉은 마지막 말들에 상처받진 않았을까 하고 싶었던 말이 아직 너무 많이 남았지만,0
The way it was,0
홀로 사랑의 발자취를 따라가며 애쓰다,0
들려줄께 내 오랜 얘기,0
걱정은 멀리멀리 다 날아가는 듯해 (사라진 듯해),0
But I still wear a letter R charm on my bracelet,0
"""And I know you for a long time""",0
우연히 마주침을 바란 적도 있어,0
지난날과 아득하게 멀어질 수 있다면 넌 어디로 갈래,0
떠날 때 아름답게 떠나시면 나는 어떻게 잊어야 돼요,0
내사랑 기대조차 버겁다,0
내가 뱉은 마지막 말들에 상처받진 않았을까 하고 싶었던 말이 아직 너무 많이 남았지만,0
함께 했던 순간은 절대 영원할 수 없고,0
할 말이 아직 많아서 여기에 말할래요,0
뭐 언젠가 우리도 멀어질 거란 건 말 안 해도 다 아는데,0
함께 했던 순간은 절대 영원할 수 없고,0
You you remember me,0
난 그저 멀리서 숨어서 너의 모습을 바라보아도 행복했어,0
You are under me and mine,0
먼 훗날 우린 기억 할 까,0
바다로 떠난 네 비행기는 어디쯤일까,0
"""Who need a hero? (Hero)""",0
무엇이 모자라서 날 떠나가나요,0
"""Still no matter where I go""",0
멀리 너의 모습 보면서,0
같이 듣던 그 노래처럼,0
보고 싶어라 오늘도 그 사람을 떠올리려 산책을 하네,0
우린 얼음 같던 날들을 녹이려 해,0
돌아선 후에야 다시 후회하고 있잖아,0
네게 전화걸까 말까 고민하는 나,0
아직 더 가야하는 내게 너 기대할 수도 없겠지,0
God I wish somebody would have told me,0
내 마지막 사랑은 돌아선 너에게 주고 싶어서,0
홀로 사랑의 발자취를 따라가며 애쓰다,0
멀고 먼 훗날 지금을 회상하며 작은 입맞춤을 할 수 있다면,0
이제 잔소리 말고 내게로 다시 와줘,0
내일 아침에 깨면 처음 보는 게 너였으면 해,0
"""I see you there when you're not around""",0
아니 사실 말이야 난 그때가 너무나 그리워서,0
옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
때로는 눈물도 흘렸지.,0
우리 서로 멀리 돌아온 만큼 널 사랑하고 싶은데,0
가끔 보고 싶어도 그리움 꾹꾹 담고서,0
Let it fly away fly away,0
Man I used to listen to that nigga When I was younger,0
널 지켜보고 있어 Wait,0
Were you feeling left out?,0
목소리 듣고 싶을 때 대답해 줘요,0
Oh- Oh- Meet me in another life Meet me in another life,0
네가 없인 움직이지를 않네 이미 우주가 된 이 내 마음은,0
헤어짐을 향한 막연한 항해 한땐 목숨 같던 나의 사랑도,0
Are in my heart for forever,0
널 지켜보고 있어 Wait,0
너를 자꾸 떠올리게 돼,0
자꾸 생각나는데,0
우연히 마주침을 바란 적도 있어,0
두 손을 모아 보네,0
아직도 이렇게 너를 기다리는데,0
널 지켜보고 있어 Wait,0
저 나무 위에 핀 작은 한 송이 누가 이곳에 다녀간 걸까,0
너를 그리워하다 그리워하다 다 괜찮을 거라 되뇌어 봐도,0
네가 없다면 그런 거 다 의미 없어,0
"""난 널 앞에 두고 I can't wait""",0
"""I'm so bad at playin' along""",0
아직 기억을 하네요,0
무엇이 모자라서 날 떠나가나요,0
"""Let\'s sit in my car 오늘은 떠나자""",0
지친 마음 속의 너를 꺼내어 오늘을 즐겨,0
가만히 눈을 감고 있으면 여전히 느낄 수 있어,0
이별 앞에서 내가 조금 더 애썼다면 지금의 우린 어땠을까,0
그대가 오늘도 맘속에 숨어 있어,0
Oh when will I know?,0
가끔 생각날 테니 그렇게 내게 전부였던 그대를,0
홀로 사랑의 발자취를 따라가며 애쓰다,0
마지막이란 걸 알 수가 있었어,0
다시 뒤돌아보지 말자 길을 잃어버려서 우릴 갈라놓아도,0
옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
그 모습 그대로 그대로 그대로 내가 처음 만났던 그녀는 그대로,0
무렇지 않게 돌아올 것 같단 말이야,0
Were you feeling left out?,0
The way it was,0
"""When you dream of me""",0
매일 상상하고 있는데 난 여전히 그때 행복했던 우리는 Cause we loved,0
The way it was,0
참 미안해 바라본 너의 두 눈 속에 담긴 수많은 말,0
"""Pray the Lord your soul to keep""",0
Oh- Oh- Meet me in another life Meet me in another life,0
그 한마디 하지 못해 후회만 하는 나,0
How do you love somebody?,0
널 보고싶어서 소리쳐 불러요,0
작년엔 혼자만 왔었던 이 거리에 For you 꿈꾸는 것 같아,0
때로는 눈물도 흘렸지.,0
Looking all my life,0
Save yourself,0
Will fade into the morning light,0
보고 싶어라 오늘도 그 사람을 떠올리려 산책을 하네,0
시간이 지나니 먹어버린게 나이야,0
걱정은 멀리멀리 다 날아가는 듯해 (사라진 듯해),0
그리움만 쌓이네,0
널 보고싶어서 소리쳐 불러요,0
그댈 향한 마음은 다 지운다는 게 다 잊는다는 게,0
내가 뭘 어떻게 해야 널 다시 돌려놓을 수 있는지,0
이제 잔소리 말고 내게로 다시 와줘,0
뭐 언젠가 우리도 멀어질 거란 건 말 안 해도 다 아는데,0
내가 바라는 그 모든 꿈들이 전부 이뤄질 수 없어도,0
시간이 더디게만 흐르면 좋을 텐데,0
시간이 지나니 먹어버린게 나이야,0
시간이 지나니 먹어버린게 나이야,0
이제 그만 내게 다시 돌아올 순 없나요,0
니가 너무 그립다,0
Oh- Oh- Meet me in another life Meet me in another life,0
지난 날과 오는 날의 사이에 서서,0
옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
Never leave Have to stay,0
그래도 목표에 집착,0
내 옆에는 오늘 너겠지,0
날 이제 놔줘,0
네게 전화걸까 말까 고민하는 나,0
"""Pray the Lord your soul to keep""",0
매일 상상하고 있는데 난 여전히 그때 행복했던 우리는 Cause we loved,0
마지막이란 걸 알 수가 있었어,0
시간이 더디게만 흐르면 좋을 텐데,0
그리움 멈추는 게 나는 좋아요,0
다시는 없을 거라면 이젠 보내줄게,0
문득 생각이 나서 잠시 눈을 감으면,0
"""Never let no one before you""",0
그대 어디에 있나요 내게 대답해줘요,0
"""And I know you for a long time""",0
난 그저 멀리서 숨어서 너의 모습을 바라보아도 행복했어,0
But I still wear a letter R charm on my bracelet,0
가만히 눈을 감고 있으면 여전히 느낄 수 있어,0
널 지켜보고 있어 Wait,0
But I still wear a letter R charm on my bracelet,0
창밖을 바라보다 네 생각이나,0
내 마지막 사랑은 돌아선 너에게 주고 싶어서,0
계절은 다시 돌아 오지만 떠나간 내 사랑은 어디에,0
"""I believe and I can fly 우린 하늘을 날고 있잖아""",0
내려오는 이 비를 맞으면 가슴속에 너의 추억이 자란다,0
가끔 그 날의 우릴 생각하나요,0
들려줄께 내 오랜 얘기,0
"""You got me believing""",0
내 마지막 사랑은 돌아선 너에게 주고 싶어서,0
Really thought I knew you so well (So well),0
시간이 지나니 먹어버린게 나이야,0
Somebody Somebody Come a long way 그저 꿈이라도,0
"""다른 곳엔 기대지 말자 yeah I believe and I can fly 우린 하늘을 날고 있잖아""",0
Still I love you and I miss you babe,0
내가 뭘 어떻게 해야 널 다시 돌려놓을 수 있는지,0
And give my heart a holiday,0
걱정은 멀리멀리 다 날아가는 듯해 (사라진 듯해),0
멀고 먼 훗날 지금을 회상하며 작은 입맞춤을 할 수 있다면,0
문득 생각을 했어,0
사랑한다는 한마디도 못하고 바보처럼 네 곁을 서성이다가,0
"""And I know you for a long time""",0
너는 내게 미루고 나 역시 네게 미루는 갈 곳을 잃은,0
네가 없다면 그런 거 다 의미 없어,0
"""다른 곳엔 기대지 말자 yeah I believe and I can fly 우린 하늘을 날고 있잖아""",0
내가 어떤 사람으로 기억되고 싶은지,0
내가 뭘 어떻게 해야 널 다시 돌려놓을 수 있는지,0
난 그저 멀리서 숨어서 너의 모습을 바라보아도 행복했어,0
The way it was,0
아직도 이렇게 너를 기다리는데,0
"""Baby mama I've been missing u lately""",0
애써 바라보는 눈빛,0
매일 상상하고 있는데 난 여전히 그때 행복했던 우리는 Cause we loved,0
이게 진짜 나야? 아님 내가 되고 싶은 날까?,0
Let it fly away fly away,0
작년엔 혼자만 왔었던 이 거리에 For you 꿈꾸는 것 같아,0
많이 그리울 거야 우리 함께였던 그 하루가 참 고마웠어,0
가끔 그 날의 우릴 생각하나요,0
시간 지나면 혹시 나를 봐줄까,0
난 그저 멀리서 숨어서 너의 모습을 바라보아도 행복했어,0
"""Only want what’s best for you",0
계절의 밤이 끝나면 그대는 이곳을 떠나,0
괜찮아질거야,0
한참을 멍하니 서서 바보처럼,0
지금도 널 위해 나는 살아가고 있으니 힘들지만 기다릴게,0
사랑한다는 한마디도 못하고 바보처럼 네 곁을 서성이다가,0
진심이었기에 더 초라한 이 밤 널 잃고 싶지 않아서,0
"""Pray the Lord your soul to keep""",0
계절이 지나 눈처럼 내게 온,0
사랑한다는 한마디도 못하고 바보처럼 네 곁을 서성이다가,0
겨울의 나무가 날 위로해,0
"""Who need a hero? (Hero)""",0
작년엔 혼자만 왔었던 이 거리에 For you 꿈꾸는 것 같아,0
목소리 듣고 싶을 때 대답해 줘요,0
"""Pray the Lord your soul to keep""",0
"""더 아쉬워도 Goodbye""",0
지금도 널 위해 나는 살아가고 있으니 힘들지만 기다릴게,0
널 보는 날이면 둘만 만나는 날이 아닌데도,0
다시는 없을 거라면 이젠 보내줄게,0
이 노랜 떠야 돼 널 위해 듣고 있어,0
옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
이미 정해진 그대가 아닐까,0
가만히 눈을 감고 있으면 여전히 느낄 수 있어,0
시간 지나면 혹시 나를 봐줄까,0
목소리 듣고 싶을 때 대답해 줘요,0
너에게 오늘 하루는 어땠는지 묻고 싶어,0
아름다운 너를 뒤로 한 채 해가 달에게 자릴 내주듯이 우린 이별이 쉬웠다,0
내사랑 기대조차 버겁다,0
꿈을 꾸고 있는 거 같아,0
날 이제 놔줘,0
To another life (Another life Another life),0
가슴 깊이 숨어있어 나도 몰랐던 emotions 찾아내고 싶어 call you mine,0
이별 앞에서 내가 조금 더 애썼다면 지금의 우린 어땠을까,0
내 옆에는 오늘 너겠지,0
매일 상상하고 있는데 난 여전히 그때 행복했던 우리는 Cause we loved,0
"""Mother sister father brother""",0
민 우리 약속이 먼저야 알잖아,0
제가 당신이 될 수 있을까요,0
Still I love you and I miss you babe,0
잊지 못할 빗속의 여인,0
시간이 지나니 먹어버린게 나이야,0
Save yourself,0
The way it was,0
내 곁에 있어줘,0
나 약속할게 언제 어디에 있든 반드시 널 찾을게,0
날 이제 놔줘,0
